State,District,Date,Year,Month,Avg_rainfall,Agency_name
Telangana,Siddipet,2021-05-17,2021,05,1.256465268,IMD GRID MODEL
Telangana,Siddipet,2021-05-20,2021,05,2.195311829,IMD GRID MODEL
Telangana,Siddipet,2021-05-26,2021,05,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-06-03,2021,06,18.1078091,IMD GRID MODEL
Telangana,Siddipet,2021-06-04,2021,06,3.404689692,IMD GRID MODEL
Telangana,Siddipet,2021-06-05,2021,06,12.28494093,IMD GRID MODEL
Telangana,Siddipet,2021-06-06,2021,06,4.250693262,IMD GRID MODEL
Telangana,Siddipet,2021-06-16,2021,06,4.350739086,IMD GRID MODEL
Telangana,Siddipet,2021-06-25,2021,06,1.66149752,IMD GRID MODEL
Telangana,Siddipet,2021-06-26,2021,06,0.594855101,IMD GRID MODEL
Telangana,Siddipet,2021-07-04,2021,07,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-07-06,2021,07,0.073333122,IMD GRID MODEL
Telangana,Siddipet,2021-07-11,2021,07,19.23171051,IMD GRID MODEL
Telangana,Siddipet,2021-07-16,2021,07,1.460799754,IMD GRID MODEL
Telangana,Siddipet,2021-07-26,2021,07,2.599714868,IMD GRID MODEL
Telangana,Siddipet,2021-07-31,2021,07,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-08-14,2021,08,0.394230173,IMD GRID MODEL
Telangana,Siddipet,2021-08-24,2021,08,10.33813987,IMD GRID MODEL
Telangana,Siddipet,2021-08-30,2021,08,59.26913402,IMD GRID MODEL
Telangana,Siddipet,2021-08-31,2021,08,24.0933672,IMD GRID MODEL
Telangana,Siddipet,2021-09-01,2021,09,2.868744684,IMD GRID MODEL
Telangana,Siddipet,2021-09-11,2021,09,0.088499803,IMD GRID MODEL
Telangana,Siddipet,2021-09-16,2021,09,7.01e-05,IMD GRID MODEL
Telangana,Siddipet,2021-09-21,2021,09,7.200103074,IMD GRID MODEL
Telangana,Siddipet,2021-09-22,2021,09,10.67034508,IMD GRID MODEL
Telangana,Siddipet,2021-09-24,2021,09,10.63496933,IMD GRID MODEL
Telangana,Siddipet,2021-09-28,2021,09,43.02924636,IMD GRID MODEL
Telangana,Siddipet,2021-10-01,2021,10,0.161426108,IMD GRID MODEL
Telangana,Siddipet,2021-10-06,2021,10,1.293674086,IMD GRID MODEL
Telangana,Siddipet,2021-10-10,2021,10,1.538037326,IMD GRID MODEL
Telangana,Siddipet,2021-10-13,2021,10,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-10-18,2021,10,0.020355303,IMD GRID MODEL
Telangana,Siddipet,2021-10-20,2021,10,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-10-22,2021,10,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-10-23,2021,10,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-10-24,2021,10,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-10-25,2021,10,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-10-26,2021,10,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-11-03,2021,11,4.219561243,IMD GRID MODEL
Telangana,Siddipet,2021-11-13,2021,11,0.017037913,IMD GRID MODEL
Telangana,Siddipet,2021-11-14,2021,11,0.620890563,IMD GRID MODEL
Telangana,Siddipet,2021-11-23,2021,11,7.01e-05,IMD GRID MODEL
Telangana,Siddipet,2021-11-26,2021,11,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-12-07,2021,12,0.0,IMD GRID MODEL
Telangana,Siddipet,2021-12-24,2021,12,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-01-05,2021,01,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-01-09,2021,01,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-01-10,2021,01,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-01-12,2021,01,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-01-15,2021,01,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-01-22,2021,01,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-01-23,2021,01,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-02-06,2021,02,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-02-09,2021,02,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-02-19,2021,02,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-02-21,2021,02,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-03-11,2021,03,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-03-13,2021,03,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-03-16,2021,03,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-03-20,2021,03,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-03-31,2021,03,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-04-01,2021,04,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-04-02,2021,04,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-04-13,2021,04,1.256946757,IMD GRID MODEL
Telangana,Suryapet,2021-04-21,2021,04,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-04-28,2021,04,1.013179401,IMD GRID MODEL
Telangana,Suryapet,2021-05-05,2021,05,0.29918697,IMD GRID MODEL
Telangana,Suryapet,2021-05-11,2021,05,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-05-16,2021,05,0.389548485,IMD GRID MODEL
Telangana,Suryapet,2021-05-17,2021,05,4.548170217,IMD GRID MODEL
Telangana,Suryapet,2021-05-19,2021,05,0.0441306,IMD GRID MODEL
Telangana,Suryapet,2021-05-20,2021,05,9.886891202,IMD GRID MODEL
Telangana,Suryapet,2021-05-25,2021,05,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-05-31,2021,05,0.003268933,IMD GRID MODEL
Telangana,Suryapet,2021-06-07,2021,06,0.409460664,IMD GRID MODEL
Telangana,Suryapet,2021-06-09,2021,06,0.902283831,IMD GRID MODEL
Telangana,Suryapet,2021-06-10,2021,06,0.23449897,IMD GRID MODEL
Telangana,Suryapet,2021-06-12,2021,06,6.861265346,IMD GRID MODEL
Telangana,Suryapet,2021-06-14,2021,06,17.21882375,IMD GRID MODEL
Telangana,Suryapet,2021-06-22,2021,06,0.363336129,IMD GRID MODEL
Telangana,Suryapet,2021-07-02,2021,07,24.96269118,IMD GRID MODEL
Telangana,Suryapet,2021-07-08,2021,07,5.182899222,IMD GRID MODEL
Telangana,Suryapet,2021-07-09,2021,07,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-07-10,2021,07,6.664727657,IMD GRID MODEL
Telangana,Suryapet,2021-07-13,2021,07,10.37233505,IMD GRID MODEL
Telangana,Suryapet,2021-07-15,2021,07,25.09585918,IMD GRID MODEL
Telangana,Suryapet,2021-07-18,2021,07,5.358325569,IMD GRID MODEL
Telangana,Suryapet,2021-07-31,2021,07,0.697099574,IMD GRID MODEL
Telangana,Suryapet,2021-08-06,2021,08,0.062430908,IMD GRID MODEL
Telangana,Suryapet,2021-08-10,2021,08,1.661782936,IMD GRID MODEL
Telangana,Suryapet,2021-08-13,2021,08,4.195879372,IMD GRID MODEL
Telangana,Suryapet,2021-08-19,2021,08,1.629157989,IMD GRID MODEL
Telangana,Suryapet,2021-08-20,2021,08,0.109006867,IMD GRID MODEL
Telangana,Suryapet,2021-08-23,2021,08,1.351182886,IMD GRID MODEL
Telangana,Suryapet,2021-08-26,2021,08,7.750272939,IMD GRID MODEL
Telangana,Suryapet,2021-08-29,2021,08,20.67434566,IMD GRID MODEL
Telangana,Suryapet,2021-09-09,2021,09,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-09-22,2021,09,10.17808301,IMD GRID MODEL
Telangana,Suryapet,2021-09-27,2021,09,32.18893269,IMD GRID MODEL
Telangana,Suryapet,2021-10-04,2021,10,0.317584372,IMD GRID MODEL
Telangana,Suryapet,2021-10-06,2021,10,3.831401432,IMD GRID MODEL
Telangana,Suryapet,2021-10-10,2021,10,1.497182418,IMD GRID MODEL
Telangana,Suryapet,2021-10-21,2021,10,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-10-23,2021,10,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-10-31,2021,10,3.010233582,IMD GRID MODEL
Telangana,Suryapet,2021-11-01,2021,11,3.963510129,IMD GRID MODEL
Telangana,Suryapet,2021-11-06,2021,11,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-11-07,2021,11,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-11-13,2021,11,8.657312133,IMD GRID MODEL
Telangana,Suryapet,2021-11-14,2021,11,2.86321889,IMD GRID MODEL
Telangana,Suryapet,2021-11-17,2021,11,3.282919584,IMD GRID MODEL
Telangana,Suryapet,2021-11-19,2021,11,3.842615177,IMD GRID MODEL
Telangana,Suryapet,2021-11-20,2021,11,5.738575876,IMD GRID MODEL
Telangana,Suryapet,2021-11-21,2021,11,1.625492563,IMD GRID MODEL
Telangana,Suryapet,2021-11-28,2021,11,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-11-30,2021,11,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-12-02,2021,12,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-12-04,2021,12,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-12-06,2021,12,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-12-18,2021,12,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-12-26,2021,12,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-12-27,2021,12,0.0,IMD GRID MODEL
Telangana,Suryapet,2021-12-30,2021,12,0.0,IMD GRID MODEL
Telangana,Vikarabad,2021-01-13,2021,01,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-07-16,2021,07,17.7294824,IMD GRID MODEL
Telangana,Nirmal,2021-07-19,2021,07,11.26068732,IMD GRID MODEL
Telangana,Nirmal,2021-07-23,2021,07,131.0268638,IMD GRID MODEL
Telangana,Nirmal,2021-08-02,2021,08,1.622415637,IMD GRID MODEL
Telangana,Nirmal,2021-08-30,2021,08,8.358295883,IMD GRID MODEL
Telangana,Nirmal,2021-09-08,2021,09,15.02386832,IMD GRID MODEL
Telangana,Nirmal,2021-09-15,2021,09,0.502350352,IMD GRID MODEL
Telangana,Nirmal,2021-09-22,2021,09,10.69156478,IMD GRID MODEL
Telangana,Nirmal,2021-10-04,2021,10,0.074578002,IMD GRID MODEL
Telangana,Nirmal,2021-10-20,2021,10,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-10-23,2021,10,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-10-26,2021,10,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-10-29,2021,10,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-11-05,2021,11,0.027291376,IMD GRID MODEL
Telangana,Nirmal,2021-11-08,2021,11,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-11-12,2021,11,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-11-19,2021,11,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-11-22,2021,11,0.940367014,IMD GRID MODEL
Telangana,Nirmal,2021-11-28,2021,11,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-11-29,2021,11,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-12-01,2021,12,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-12-08,2021,12,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-12-10,2021,12,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-12-24,2021,12,0.0,IMD GRID MODEL
Telangana,Nirmal,2021-12-29,2021,12,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-01-07,2021,01,2.050359366,IMD GRID MODEL
Telangana,Nizamabad,2021-01-09,2021,01,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-01-12,2021,01,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-01-22,2021,01,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-01-27,2021,01,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-02-02,2021,02,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-02-05,2021,02,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-02-07,2021,02,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-02-09,2021,02,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-02-11,2021,02,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-02-16,2021,02,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-02-17,2021,02,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-02-22,2021,02,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-02-27,2021,02,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-03-01,2021,03,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-03-05,2021,03,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-03-06,2021,03,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-03-08,2021,03,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-03-17,2021,03,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-03-21,2021,03,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-03-22,2021,03,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-03-23,2021,03,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-03-27,2021,03,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-03-31,2021,03,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-04-10,2021,04,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-04-15,2021,04,1.251479995,IMD GRID MODEL
Telangana,Nizamabad,2021-04-18,2021,04,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-04-20,2021,04,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-05-07,2021,05,2.450038152,IMD GRID MODEL
Telangana,Nizamabad,2021-05-12,2021,05,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-05-15,2021,05,0.782425526,IMD GRID MODEL
Telangana,Nizamabad,2021-05-17,2021,05,0.861638932,IMD GRID MODEL
Telangana,Nizamabad,2021-05-19,2021,05,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-05-20,2021,05,0.005018675,IMD GRID MODEL
Telangana,Nizamabad,2021-05-28,2021,05,2.169584941,IMD GRID MODEL
Telangana,Nizamabad,2021-05-29,2021,05,0.009733934,IMD GRID MODEL
Telangana,Nizamabad,2021-05-30,2021,05,9.530055364,IMD GRID MODEL
Telangana,Nizamabad,2021-06-02,2021,06,13.88061032,IMD GRID MODEL
Telangana,Nizamabad,2021-06-12,2021,06,1.717268431,IMD GRID MODEL
Telangana,Nizamabad,2021-06-14,2021,06,72.63673224,IMD GRID MODEL
Telangana,Nizamabad,2021-06-18,2021,06,8.470791709,IMD GRID MODEL
Telangana,Nizamabad,2021-06-20,2021,06,0.5297963,IMD GRID MODEL
Telangana,Nizamabad,2021-07-01,2021,07,2.728789638,IMD GRID MODEL
Telangana,Nizamabad,2021-07-02,2021,07,31.12356003,IMD GRID MODEL
Telangana,Nizamabad,2021-07-10,2021,07,2.878317477,IMD GRID MODEL
Telangana,Nizamabad,2021-07-11,2021,07,14.57716168,IMD GRID MODEL
Telangana,Nizamabad,2021-07-18,2021,07,0.032842393,IMD GRID MODEL
Telangana,Nizamabad,2021-07-22,2021,07,101.4511917,IMD GRID MODEL
Telangana,Nizamabad,2021-08-13,2021,08,3.090658447,IMD GRID MODEL
Telangana,Nizamabad,2021-08-18,2021,08,13.8499715,IMD GRID MODEL
Telangana,Nizamabad,2021-08-21,2021,08,0.074030896,IMD GRID MODEL
Telangana,Nizamabad,2021-08-24,2021,08,0.765342369,IMD GRID MODEL
Telangana,Nizamabad,2021-08-19,2021,08,19.82292074,IMD GRID MODEL
Telangana,Nizamabad,2021-09-05,2021,09,15.04640396,IMD GRID MODEL
Telangana,Nizamabad,2021-09-22,2021,09,17.4037344,IMD GRID MODEL
Telangana,Nizamabad,2021-09-29,2021,09,2.566122759,IMD GRID MODEL
Telangana,Nizamabad,2021-09-30,2021,09,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-10-02,2021,10,4.673220784,IMD GRID MODEL
Telangana,Nizamabad,2021-10-07,2021,10,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-10-10,2021,10,1.092512832,IMD GRID MODEL
Telangana,Nizamabad,2021-10-11,2021,10,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-10-12,2021,10,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-10-13,2021,10,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-10-18,2021,10,0.01845353,IMD GRID MODEL
Telangana,Nizamabad,2021-10-20,2021,10,0.0,IMD GRID MODEL
Telangana,Nizamabad,2021-10-21,2021,10,0.0,IMD GRID MODEL
