State,District,Date,Year,Month,Avg_rainfall,Agency_name
Telangana,Wanaparthy,2020-01-03,2020,01,0.514421571,IMD GRID MODEL
Telangana,Wanaparthy,2020-01-06,2020,01,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-01-09,2020,01,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-01-11,2020,01,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-01-28,2020,01,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-01-29,2020,01,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-02-01,2020,02,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-02-03,2020,02,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-02-06,2020,02,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-02-07,2020,02,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-02-15,2020,02,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-02-27,2020,02,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-02-29,2020,02,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-03-01,2020,03,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-03-04,2020,03,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-03-05,2020,03,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-03-15,2020,03,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-03-22,2020,03,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-04-13,2020,04,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-04-16,2020,04,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-04-18,2020,04,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-05-03,2020,05,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-05-07,2020,05,2.290332531,IMD GRID MODEL
Telangana,Wanaparthy,2020-05-08,2020,05,0.517880597,IMD GRID MODEL
Telangana,Wanaparthy,2020-05-14,2020,05,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-05-15,2020,05,0.338709424,IMD GRID MODEL
Telangana,Wanaparthy,2020-05-19,2020,05,0.658467919,IMD GRID MODEL
Telangana,Wanaparthy,2020-06-01,2020,06,13.6322018,IMD GRID MODEL
Telangana,Wanaparthy,2020-06-15,2020,06,14.68245132,IMD GRID MODEL
Telangana,Wanaparthy,2020-06-18,2020,06,12.27567535,IMD GRID MODEL
Telangana,Wanaparthy,2020-06-25,2020,06,0.645061501,IMD GRID MODEL
Telangana,Wanaparthy,2020-06-29,2020,06,4.889920567,IMD GRID MODEL
Telangana,Wanaparthy,2020-07-21,2020,07,16.359098,IMD GRID MODEL
Telangana,Wanaparthy,2020-07-24,2020,07,0.011674627,IMD GRID MODEL
Telangana,Wanaparthy,2020-07-30,2020,07,0.514421571,IMD GRID MODEL
Telangana,Wanaparthy,2020-08-10,2020,08,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-08-12,2020,08,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-08-18,2020,08,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-08-27,2020,08,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-09-02,2020,09,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-09-05,2020,09,1.477717765,IMD GRID MODEL
Telangana,Wanaparthy,2020-09-08,2020,09,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-09-17,2020,09,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-09-19,2020,09,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-09-22,2020,09,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-09-26,2020,09,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-09-27,2020,09,0.305768798,IMD GRID MODEL
Telangana,Wanaparthy,2020-10-06,2020,10,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-10-19,2020,10,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-10-23,2020,10,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-11-02,2020,11,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-11-06,2020,11,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-11-20,2020,11,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-11-28,2020,11,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-12-07,2020,12,1.477717765,IMD GRID MODEL
Telangana,Wanaparthy,2020-12-10,2020,12,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-12-14,2020,12,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-12-17,2020,12,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-12-19,2020,12,0.0,IMD GRID MODEL
Telangana,Wanaparthy,2020-12-29,2020,12,0.305768798,IMD GRID MODEL
Telangana,Warangal Rural,2020-01-01,2020,01,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-01-04,2020,01,1.268765468,IMD GRID MODEL
Telangana,Warangal Rural,2020-01-07,2020,01,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-01-10,2020,01,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-01-13,2020,01,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-01-24,2020,01,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-01-28,2020,01,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-01-29,2020,01,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-02-03,2020,02,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-02-07,2020,02,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-02-15,2020,02,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-02-16,2020,02,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-02-17,2020,02,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-02-20,2020,02,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-02-29,2020,02,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-03-11,2020,03,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-04-01,2020,04,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-03-31,2020,03,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-04-02,2020,04,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-04-06,2020,04,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-04-23,2020,04,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-04-28,2020,04,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-05-04,2020,05,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-05-15,2020,05,0.238903496,IMD GRID MODEL
Telangana,Warangal Rural,2020-05-31,2020,05,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-06-02,2020,06,1.044389656,IMD GRID MODEL
Telangana,Warangal Rural,2020-06-09,2020,06,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-06-16,2020,06,21.63167596,IMD GRID MODEL
Telangana,Warangal Rural,2020-06-20,2020,06,0.513121322,IMD GRID MODEL
Telangana,Warangal Rural,2020-06-28,2020,06,2.782482281,IMD GRID MODEL
Telangana,Warangal Rural,2020-06-30,2020,06,4.454010233,IMD GRID MODEL
Telangana,Warangal Rural,2020-07-13,2020,07,14.6914589,IMD GRID MODEL
Telangana,Warangal Rural,2020-07-12,2020,07,0.68890017,IMD GRID MODEL
Telangana,Warangal Rural,2020-07-16,2020,07,6.228752741,IMD GRID MODEL
Telangana,Warangal Rural,2020-07-21,2020,07,1.341971611,IMD GRID MODEL
Telangana,Warangal Rural,2020-07-23,2020,07,27.4732701,IMD GRID MODEL
Telangana,Warangal Rural,2020-07-30,2020,07,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-07-31,2020,07,1.268765468,IMD GRID MODEL
Telangana,Warangal Rural,2020-08-05,2020,08,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-08-23,2020,08,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-08-26,2020,08,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-09-13,2020,09,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-09-16,2020,09,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-09-15,2020,09,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-09-18,2020,09,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-09-21,2020,09,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-10-02,2020,10,0.082129838,IMD GRID MODEL
Telangana,Warangal Rural,2020-10-10,2020,10,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-10-09,2020,10,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-10-11,2020,10,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-10-17,2020,10,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-10-19,2020,10,0.246025668,IMD GRID MODEL
Telangana,Warangal Rural,2020-10-26,2020,10,0.0,IMD GRID MODEL
Telangana,Warangal Rural,2020-10-28,2020,10,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-09-04,2020,09,0.001832015,IMD GRID MODEL
Telangana,Warangal Urban,2020-09-10,2020,09,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-09-16,2020,09,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-09-18,2020,09,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-09-19,2020,09,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-10-04,2020,10,0.014151443,IMD GRID MODEL
Telangana,Warangal Urban,2020-10-07,2020,10,0.075398239,IMD GRID MODEL
Telangana,Warangal Urban,2020-10-20,2020,10,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-11-04,2020,11,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-11-06,2020,11,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-11-07,2020,11,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-11-23,2020,11,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-11-27,2020,11,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-12-03,2020,12,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-12-06,2020,12,0.001832015,IMD GRID MODEL
Telangana,Warangal Urban,2020-12-08,2020,12,0.228558428,IMD GRID MODEL
Telangana,Warangal Urban,2020-12-13,2020,12,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-12-12,2020,12,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-12-14,2020,12,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-12-16,2020,12,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-12-17,2020,12,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-12-21,2020,12,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-12-24,2020,12,0.0,IMD GRID MODEL
Telangana,Warangal Urban,2020-12-31,2020,12,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-01-01,2020,01,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-01-05,2020,01,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-01-11,2020,01,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-01-17,2020,01,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-01-18,2020,01,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-01-23,2020,01,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-01-27,2020,01,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-01-29,2020,01,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-02-07,2020,02,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-02-13,2020,02,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-02-28,2020,02,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-02-29,2020,02,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-03-07,2020,03,0.001242633,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-03-10,2020,03,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-03-24,2020,03,1.008248692,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-03-26,2020,03,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-03-29,2020,03,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-04-03,2020,04,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-04-02,2020,04,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-04-04,2020,04,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-04-09,2020,04,3.354832809,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-04-22,2020,04,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-05-02,2020,05,0.180511464,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-05-05,2020,05,2.742696654,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-05-13,2020,05,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-05-15,2020,05,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-05-22,2020,05,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-05-27,2020,05,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-06-04,2020,06,0.108795199,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-06-05,2020,06,0.326754894,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-06-08,2020,06,0.007671905,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-06-14,2020,06,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-06-13,2020,06,0.31547451,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-06-19,2020,06,13.66923494,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-06-27,2020,06,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-07-03,2020,07,7.736992213,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-07-04,2020,07,16.64473542,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-07-07,2020,07,0.041818886,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-07-11,2020,07,0.380580252,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-07-12,2020,07,3.369590571,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-07-16,2020,07,23.29115629,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-07-23,2020,07,38.82874182,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-08-03,2020,08,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-08-07,2020,08,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-08-10,2020,08,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-08-22,2020,08,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-08-25,2020,08,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-08-26,2020,08,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-08-30,2020,08,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-08-29,2020,08,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-09-08,2020,09,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-09-17,2020,09,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-09-18,2020,09,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-09-26,2020,09,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-09-28,2020,09,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-09-29,2020,09,0.13208935,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-10-08,2020,10,0.0271988,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-10-07,2020,10,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-10-11,2020,10,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-10-17,2020,10,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-10-22,2020,10,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-10-24,2020,10,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-11-05,2020,11,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-11-08,2020,11,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-11-16,2020,11,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-11-23,2020,11,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-11-25,2020,11,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-12-04,2020,12,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-12-05,2020,12,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-12-10,2020,12,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-12-13,2020,12,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-12-16,2020,12,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-12-15,2020,12,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-12-24,2020,12,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-12-22,2020,12,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-12-25,2020,12,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-12-26,2020,12,0.0,IMD GRID MODEL
Telangana,Yadadri Bhuvanagiri,2020-12-31,2020,12,0.13208935,IMD GRID MODEL
Telangana,Warangal Rural,2020-11-11,2020,11,0.0,IMD GRID MODEL
