State,District,Date,Year,Month,Avg_rainfall,Agency_name
Telangana,Medchal Malkajgiri,2018-06-27,2018,06,0.0,IMD GRID MODEL
Telangana,Medchal Malkajgiri,2018-07-28,2018,07,0.05137578,IMD GRID MODEL
Telangana,Medchal Malkajgiri,2018-08-17,2018,08,2.021567847,IMD GRID MODEL
Telangana,Medchal Malkajgiri,2018-10-12,2018,10,11.98459113,IMD GRID MODEL
Telangana,Medchal Malkajgiri,2018-10-25,2018,10,3.326939447,IMD GRID MODEL
Telangana,Medchal Malkajgiri,2018-12-12,2018,12,0.0,IMD GRID MODEL
Telangana,Medchal Malkajgiri,2018-12-21,2018,12,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-01-02,2018,01,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-01-05,2018,01,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-01-17,2018,01,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-01-20,2018,01,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-01-23,2018,01,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-01-26,2018,01,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-01-30,2018,01,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-02-04,2018,02,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-02-08,2018,02,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-02-12,2018,02,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-02-14,2018,02,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-02-15,2018,02,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-02-20,2018,02,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-02-22,2018,02,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-02-25,2018,02,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-02-26,2018,02,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-03-13,2018,03,0.004087296,IMD GRID MODEL
Telangana,Mulugu,2018-03-15,2018,03,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-03-16,2018,03,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-03-19,2018,03,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-03-22,2018,03,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-03-25,2018,03,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-03-28,2018,03,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-03-30,2018,03,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-04-05,2018,04,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-04-13,2018,04,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-04-17,2018,04,4.913179348,IMD GRID MODEL
Telangana,Mulugu,2018-05-02,2018,05,1.502500259,IMD GRID MODEL
Telangana,Mulugu,2018-05-04,2018,05,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-05-07,2018,05,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-05-28,2018,05,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-06-05,2018,06,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-06-14,2018,06,0.551928343,IMD GRID MODEL
Telangana,Mulugu,2018-06-19,2018,06,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-06-22,2018,06,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-06-23,2018,06,0.484503113,IMD GRID MODEL
Telangana,Mulugu,2018-06-25,2018,06,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-06-27,2018,06,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-07-07,2018,07,1.888631353,IMD GRID MODEL
Telangana,Mulugu,2018-07-08,2018,07,7.599749662,IMD GRID MODEL
Telangana,Mulugu,2018-07-11,2018,07,18.10945374,IMD GRID MODEL
Telangana,Mulugu,2018-07-13,2018,07,31.89848525,IMD GRID MODEL
Telangana,Mulugu,2018-07-22,2018,07,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-07-25,2018,07,0.939971015,IMD GRID MODEL
Telangana,Mulugu,2018-07-31,2018,07,3.214328105,IMD GRID MODEL
Telangana,Mulugu,2018-08-11,2018,08,1.610010071,IMD GRID MODEL
Telangana,Mulugu,2018-08-19,2018,08,8.26785082,IMD GRID MODEL
Telangana,Mulugu,2018-08-23,2018,08,0.884375028,IMD GRID MODEL
Telangana,Mulugu,2018-08-24,2018,08,1.414692363,IMD GRID MODEL
Telangana,Mulugu,2018-08-25,2018,08,16.62416204,IMD GRID MODEL
Telangana,Mulugu,2018-08-30,2018,08,0.000249833,IMD GRID MODEL
Telangana,Mulugu,2018-08-31,2018,08,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-09-02,2018,09,7.62196951,IMD GRID MODEL
Telangana,Mulugu,2018-09-04,2018,09,2.334253272,IMD GRID MODEL
Telangana,Mulugu,2018-09-13,2018,09,22.8657699,IMD GRID MODEL
Telangana,Mulugu,2018-09-21,2018,09,31.95855285,IMD GRID MODEL
Telangana,Mulugu,2018-09-27,2018,09,5.886827043,IMD GRID MODEL
Telangana,Mulugu,2018-09-28,2018,09,0.352800187,IMD GRID MODEL
Telangana,Mulugu,2018-09-29,2018,09,0.688185071,IMD GRID MODEL
Telangana,Mulugu,2018-10-01,2018,10,0.156767185,IMD GRID MODEL
Telangana,Mulugu,2018-10-02,2018,10,0.479342439,IMD GRID MODEL
Telangana,Mulugu,2018-10-05,2018,10,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-10-17,2018,10,0.01540284,IMD GRID MODEL
Telangana,Mulugu,2018-10-18,2018,10,0.003969492,IMD GRID MODEL
Telangana,Mulugu,2018-10-28,2018,10,3.075979888,IMD GRID MODEL
Telangana,Mulugu,2018-10-30,2018,10,0.160818987,IMD GRID MODEL
Telangana,Mulugu,2018-11-16,2018,11,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-11-17,2018,11,0.043753603,IMD GRID MODEL
Telangana,Mulugu,2018-11-18,2018,11,0.009319706,IMD GRID MODEL
Telangana,Mulugu,2018-11-19,2018,11,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-12-03,2018,12,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-12-05,2018,12,0.062381199,IMD GRID MODEL
Telangana,Mulugu,2018-12-06,2018,12,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-12-07,2018,12,0.0,IMD GRID MODEL
Telangana,Mulugu,2018-12-19,2018,12,0.246395878,IMD GRID MODEL
Telangana,Mulugu,2018-12-25,2018,12,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-01-04,2018,01,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-01-09,2018,01,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-01-10,2018,01,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-01-15,2018,01,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-01-18,2018,01,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-01-19,2018,01,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-01-27,2018,01,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-01-31,2018,01,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-02-01,2018,02,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-02-05,2018,02,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-02-09,2018,02,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-02-19,2018,02,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-02-23,2018,02,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-02-27,2018,02,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-03-04,2018,03,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-03-05,2018,03,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-03-06,2018,03,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-03-07,2018,03,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-03-12,2018,03,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-03-20,2018,03,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-03-22,2018,03,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-03-30,2018,03,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-03-28,2018,03,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-04-04,2018,04,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-04-05,2018,04,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-04-08,2018,04,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-04-13,2018,04,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-04-17,2018,04,13.21994827,IMD GRID MODEL
Telangana,Nagarkurnool,2018-04-19,2018,04,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-04-29,2018,04,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-05-03,2018,05,2.432523642,IMD GRID MODEL
Telangana,Nagarkurnool,2018-05-14,2018,05,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-05-22,2018,05,0.993331193,IMD GRID MODEL
Telangana,Nagarkurnool,2018-05-23,2018,05,0.140934884,IMD GRID MODEL
Telangana,Nagarkurnool,2018-05-24,2018,05,1.705524941,IMD GRID MODEL
Telangana,Nagarkurnool,2018-06-03,2018,06,0.039854267,IMD GRID MODEL
Telangana,Nagarkurnool,2018-06-05,2018,06,0.273663415,IMD GRID MODEL
Telangana,Nagarkurnool,2018-06-07,2018,06,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-06-11,2018,06,0.469991958,IMD GRID MODEL
Telangana,Nagarkurnool,2018-06-13,2018,06,3.481093252,IMD GRID MODEL
Telangana,Nagarkurnool,2018-06-14,2018,06,6.67859582,IMD GRID MODEL
Telangana,Nagarkurnool,2018-06-22,2018,06,0.419721065,IMD GRID MODEL
Telangana,Nagarkurnool,2018-06-24,2018,06,0.435261198,IMD GRID MODEL
Telangana,Nagarkurnool,2018-07-08,2018,07,6.782016183,IMD GRID MODEL
Telangana,Nagarkurnool,2018-07-09,2018,07,3.495324708,IMD GRID MODEL
Telangana,Nagarkurnool,2018-07-10,2018,07,5.422608634,IMD GRID MODEL
Telangana,Nagarkurnool,2018-07-15,2018,07,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-07-19,2018,07,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-07-22,2018,07,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-07-26,2018,07,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-07-30,2018,07,0.011481486,IMD GRID MODEL
Telangana,Nagarkurnool,2018-08-02,2018,08,0.112206893,IMD GRID MODEL
Telangana,Nagarkurnool,2018-08-04,2018,08,0.219460103,IMD GRID MODEL
Telangana,Nagarkurnool,2018-08-10,2018,08,5.101153029,IMD GRID MODEL
Telangana,Nagarkurnool,2018-08-31,2018,08,0.0,IMD GRID MODEL
Telangana,Nagarkurnool,2018-09-18,2018,09,1.793137087,IMD GRID MODEL
Telangana,Nagarkurnool,2018-09-19,2018,09,0.293353547,IMD GRID MODEL
Telangana,Nagarkurnool,2018-09-23,2018,09,2.685393804,IMD GRID MODEL
Telangana,Peddapalli,2018-09-05,2018,09,1.691701607,IMD GRID MODEL
Telangana,Peddapalli,2018-09-06,2018,09,0.664304663,IMD GRID MODEL
Telangana,Peddapalli,2018-09-07,2018,09,4.274166667,IMD GRID MODEL
Telangana,Peddapalli,2018-09-09,2018,09,0.240670568,IMD GRID MODEL
Telangana,Peddapalli,2018-09-18,2018,09,8.56385326,IMD GRID MODEL
Telangana,Peddapalli,2018-09-19,2018,09,12.92733743,IMD GRID MODEL
Telangana,Peddapalli,2018-09-20,2018,09,38.08137975,IMD GRID MODEL
Telangana,Peddapalli,2018-09-26,2018,09,0.236468246,IMD GRID MODEL
Telangana,Peddapalli,2018-10-04,2018,10,0.135828566,IMD GRID MODEL
Telangana,Peddapalli,2018-10-22,2018,10,25.3347782,IMD GRID MODEL
Telangana,Peddapalli,2018-10-30,2018,10,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-11-05,2018,11,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-11-07,2018,11,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-11-09,2018,11,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-11-16,2018,11,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-11-20,2018,11,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-11-24,2018,11,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-12-03,2018,12,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-12-06,2018,12,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-12-11,2018,12,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-12-13,2018,12,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-12-16,2018,12,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-12-21,2018,12,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-12-22,2018,12,0.0,IMD GRID MODEL
Telangana,Peddapalli,2018-12-30,2018,12,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-01-07,2018,01,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-01-08,2018,01,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-01-21,2018,01,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-01-24,2018,01,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-01-30,2018,01,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-02-17,2018,02,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-02-20,2018,02,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-03-02,2018,03,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-03-08,2018,03,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-03-10,2018,03,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-03-26,2018,03,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-04-01,2018,04,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-04-04,2018,04,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-04-06,2018,04,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-04-22,2018,04,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-04-27,2018,04,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-05-10,2018,05,0.083624129,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-05-24,2018,05,1.078432274,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-05-29,2018,05,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-05-30,2018,05,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-06-03,2018,06,0.079580481,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-06-05,2018,06,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-06-06,2018,06,0.019351532,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-06-13,2018,06,2.527203302,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-06-18,2018,06,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-06-23,2018,06,8.563902466,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-07-02,2018,07,0.005068863,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-07-03,2018,07,0.573718831,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-07-10,2018,07,21.61482458,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-07-18,2018,07,0.348798921,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-07-20,2018,07,0.344524614,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-07-24,2018,07,22.387778,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-07-26,2018,07,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-08-03,2018,08,0.186466452,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-08-12,2018,08,0.028748596,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-08-25,2018,08,3.560439502,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-08-31,2018,08,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-09-15,2018,09,0.007565467,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-09-21,2018,09,45.39877804,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-09-30,2018,09,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-10-03,2018,10,0.952879856,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-10-21,2018,10,1.09740427,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-11-14,2018,11,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-11-15,2018,11,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-11-21,2018,11,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-11-22,2018,11,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-11-23,2018,11,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-11-25,2018,11,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-11-26,2018,11,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-12-01,2018,12,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-12-05,2018,12,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-12-06,2018,12,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-12-07,2018,12,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-12-10,2018,12,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-12-15,2018,12,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-12-26,2018,12,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-12-30,2018,12,0.0,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-03-18,2018,03,1.604189861,IMD GRID MODEL
Telangana,Rajanna Sircilla,2018-06-08,2018,06,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-01-03,2018,01,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-01-10,2018,01,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-01-13,2018,01,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-01-22,2018,01,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-01-31,2018,01,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-02-02,2018,02,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-02-06,2018,02,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-02-16,2018,02,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-02-20,2018,02,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-02-21,2018,02,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-02-22,2018,02,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-02-27,2018,02,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-03-15,2018,03,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-03-16,2018,03,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-03-24,2018,03,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-04-08,2018,04,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-04-22,2018,04,0.033802671,IMD GRID MODEL
Telangana,Ranga Reddy,2018-04-24,2018,04,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-04-25,2018,04,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-05-21,2018,05,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-05-22,2018,05,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-05-24,2018,05,0.915268188,IMD GRID MODEL
Telangana,Ranga Reddy,2018-05-26,2018,05,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-05-29,2018,05,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-06-03,2018,06,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-06-04,2018,06,23.54580124,IMD GRID MODEL
Telangana,Ranga Reddy,2018-06-08,2018,06,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-06-10,2018,06,3.561213484,IMD GRID MODEL
Telangana,Ranga Reddy,2018-06-15,2018,06,6.834399875,IMD GRID MODEL
Telangana,Ranga Reddy,2018-06-21,2018,06,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-06-29,2018,06,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-07-05,2018,07,1.688018494,IMD GRID MODEL
Telangana,Ranga Reddy,2018-07-06,2018,07,8.716590901,IMD GRID MODEL
Telangana,Ranga Reddy,2018-07-14,2018,07,2.857263526,IMD GRID MODEL
Telangana,Ranga Reddy,2018-07-18,2018,07,0.016900581,IMD GRID MODEL
Telangana,Ranga Reddy,2018-07-22,2018,07,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-07-27,2018,07,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-07-31,2018,07,0.423105059,IMD GRID MODEL
Telangana,Ranga Reddy,2018-08-01,2018,08,0.897731209,IMD GRID MODEL
Telangana,Ranga Reddy,2018-08-02,2018,08,3.311025198,IMD GRID MODEL
Telangana,Ranga Reddy,2018-08-07,2018,08,16.06440682,IMD GRID MODEL
Telangana,Ranga Reddy,2018-08-14,2018,08,6.624103702,IMD GRID MODEL
Telangana,Ranga Reddy,2018-08-18,2018,08,4.932527085,IMD GRID MODEL
Telangana,Ranga Reddy,2018-08-20,2018,08,0.929898179,IMD GRID MODEL
Telangana,Ranga Reddy,2018-08-21,2018,08,4.754496002,IMD GRID MODEL
Telangana,Ranga Reddy,2018-08-30,2018,08,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-09-01,2018,09,2.55016248,IMD GRID MODEL
Telangana,Ranga Reddy,2018-09-05,2018,09,2.625032015,IMD GRID MODEL
Telangana,Ranga Reddy,2018-09-07,2018,09,0.8498143,IMD GRID MODEL
Telangana,Ranga Reddy,2018-09-15,2018,09,0.296235321,IMD GRID MODEL
Telangana,Ranga Reddy,2018-09-27,2018,09,6.28437206,IMD GRID MODEL
Telangana,Ranga Reddy,2018-10-04,2018,10,0.595061702,IMD GRID MODEL
Telangana,Ranga Reddy,2018-10-05,2018,10,0.332042353,IMD GRID MODEL
Telangana,Ranga Reddy,2018-10-11,2018,10,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-10-10,2018,10,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-11-03,2018,11,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-11-13,2018,11,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-11-11,2018,11,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-11-15,2018,11,5.137165514,IMD GRID MODEL
Telangana,Ranga Reddy,2018-11-17,2018,11,5.333819503,IMD GRID MODEL
Telangana,Ranga Reddy,2018-11-20,2018,11,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-11-24,2018,11,0.234540305,IMD GRID MODEL
Telangana,Ranga Reddy,2018-11-25,2018,11,4.691753158,IMD GRID MODEL
Telangana,Ranga Reddy,2018-11-27,2018,11,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-11-29,2018,11,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-11-30,2018,11,0.0,IMD GRID MODEL
Telangana,Ranga Reddy,2018-12-02,2018,12,0.0,IMD GRID MODEL
